file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testNullThreadThreadGroupName3/0,false,239,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testNullThreadThreadGroupName1/0,false,229,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadsByIdWrongGroup/0,false,417,2,1,0,1,1,7,13,0,2,0,7,0,0,0,0,1,0,2,0,2,0,1,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadGroupsById/0,false,315,2,1,0,1,1,8,22,0,5,0,8,0,0,0,0,1,0,4,0,5,1,1,0,0,0,18,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadGroupsNullParent/0,false,344,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testNoThreadGroup/0,false,199,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testAtLeastOneThreadGroupsExists/0,false,92,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadGroupsNullPredicate/0,false,350,3,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testSystemThreadGroupExists/0,false,280,1,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreads/0,false,382,2,1,0,1,1,6,15,0,2,0,6,0,0,0,0,1,0,3,1,2,0,1,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testGetAllThreadGroupsDoesNotReturnNull/0,false,169,1,0,0,0,1,5,4,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadGroupsByIdFail/0,false,339,2,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testNullThreadThreadGroup2/0,false,219,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testAtLeastOneThreadExists/0,false,87,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testConstructor/0,false,147,2,0,0,0,1,9,8,0,1,0,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3859.java,org.apache.commons.lang3.ThreadUtilsTest,testThreadsNullPredicate/0,false,432,3,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,false
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,isClosed/0,false,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,incrementAndCheckState/1[T],false,59,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,true
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,open/0,false,88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,true
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,checkState/0,false,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,true
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,isOpen/0,false,79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
E:\FYP_Project\temp_batch\File_4159.java,CircuitBreaker,close/0,false,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
E:\FYP_Project\temp_batch\File_2141.java,ComparisonCompactor,sharedPrefix/0,false,108,1,0,0,0,3,4,9,2,2,0,4,0,0,1,1,0,0,0,3,2,0,2,0,0,0,4,2,0,false
E:\FYP_Project\temp_batch\File_2141.java,ComparisonCompactor,sharedSuffix/1[String],false,118,1,0,0,0,3,4,10,1,2,1,4,0,0,1,1,0,0,0,4,2,6,2,0,0,0,6,2,0,false
E:\FYP_Project\temp_batch\File_2141.java,ComparisonCompactor,compact/1[String],false,95,2,0,0,0,4,6,11,2,3,1,6,0,0,0,2,0,0,0,0,3,2,1,0,0,0,11,1,0,false
E:\FYP_Project\temp_batch\File_2141.java,ComparisonCompactor,"ComparisonCompactor/3[int,String,String]",true,89,0,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,1,0,true
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest$HasPassingAssumption,assumptionsFail/0,false,66,2,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$BeforesAndAfters,after/0,false,221,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$BeforesAndAfters,before/0,false,198,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$BeforesAndAfters,succeeds/0,false,226,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$TestMethodRule,"apply/3[org.junit.rules.Statement,org.junit.rules.FrameworkMethod,java.lang.Object]",false,27,3,0,0,0,1,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_2167.java,junit.tests.extensions.RepeatedTestTest$SuccessTest,runTest/0,false,18,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isDefaultFullDetail/0,false,198,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getSizeEndText/0,false,138,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,StandardToStringStyle/0,true,46,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setFieldNameValueSeparator/1[java.lang.String],false,362,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setArraySeparator/1[java.lang.String],false,299,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getNullText/0,false,125,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getContentEnd/0,false,85,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getSummaryObjectEndText/0,false,164,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setFieldSeparatorAtStart/1[boolean],false,399,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setDefaultFullDetail/1[boolean],false,349,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setNullText/1[java.lang.String],false,412,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setSummaryObjectEndText/1[java.lang.String],false,460,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setSizeEndText/1[java.lang.String],false,428,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getArrayStart/0,false,75,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getSizeStartText/0,false,151,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setUseClassName/1[boolean],false,486,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setUseIdentityHashCode/1[boolean],false,506,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getArraySeparator/0,false,65,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isUseFieldNames/0,false,242,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getSummaryObjectStartText/0,false,177,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setContentStart/1[java.lang.String],false,338,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setArrayContentDetail/1[boolean],false,273,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setSummaryObjectStartText/1[java.lang.String],false,476,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setSizeStartText/1[java.lang.String],false,444,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isUseClassName/0,false,232,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isUseShortClassName/0,false,263,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setArrayStart/1[java.lang.String],false,312,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setUseShortClassName/1[boolean],false,517,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getContentStart/0,false,95,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isFieldSeparatorAtEnd/0,false,210,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setArrayEnd/1[java.lang.String],false,286,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getArrayEnd/0,false,55,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isArrayContentDetail/0,false,187,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getFieldNameValueSeparator/0,false,105,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setFieldSeparatorAtEnd/1[boolean],false,387,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setContentEnd/1[java.lang.String],false,325,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setFieldSeparator/1[java.lang.String],false,375,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,setUseFieldNames/1[boolean],false,496,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,getFieldSeparator/0,false,115,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isFieldSeparatorAtStart/0,false,222,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
E:\FYP_Project\temp_batch\File_5217.java,org.apache.commons.lang3.builder.StandardToStringStyle,isUseIdentityHashCode/0,false,252,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$NoExceptionTest,succeed/0,false,105,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$NoRulesTest,nothing/0,false,125,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"isStatefulFieldClearedDuringBeginTree/4[AbstractCheck,DetailAST,String,Predicate<Object>]",false,173,2,0,0,0,1,4,6,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getClassDeclaredField/2[Class<?>,String]",false,97,3,0,0,0,1,13,10,3,3,2,13,0,0,0,0,0,0,1,0,0,0,1,0,0,4,27,10,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getMatchingExecutable/3[Stream<T>,int,Supplier<String>]",false,147,4,0,0,0,2,7,13,4,2,3,7,0,0,0,1,0,0,0,0,0,0,1,0,0,3,34,10,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateListPattern/2[Object,String]",false,367,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeStaticMethod/4[Class<?>,String,Class<T>,Object[]]",false,546,3,0,0,0,1,3,4,1,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateMap/2[Object,String]",false,325,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,getJdkVersion/0,false,249,1,0,0,0,2,4,7,1,1,0,4,0,0,0,0,0,0,2,1,2,0,1,0,0,0,22,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,isUtilsClassHasPrivateConstructor/1[Class<?>],false,82,2,0,0,0,1,5,7,1,2,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,getPackageObjectFactory/0,false,204,4,0,0,0,1,2,5,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateListComparable/2[Object,String]",false,381,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeVoidStaticMethod/3[Class<?>,String,Object[]]",false,561,2,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"instantiate/2[Class<T>,Object[]]",false,594,6,0,0,0,1,8,10,2,3,2,8,0,0,0,0,0,0,2,0,3,0,1,0,0,1,35,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,TestUtil/0,true,72,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateSetTreeWalkerFilter/2[Object,String]",false,409,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateListAuditListener/2[Object,String]",false,353,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"setInternalState/3[Object,String,Object]",false,471,3,0,0,0,2,5,10,0,2,3,5,0,0,0,0,1,0,1,0,2,0,1,0,0,0,38,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,adjustFlushCountForOutputStreamClose/1[int],false,268,0,0,0,0,2,1,7,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,37,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getClassDeclaredMethod/3[Class<?>,String,int]",false,122,4,0,0,0,1,10,11,3,4,3,10,0,0,0,0,0,0,1,0,2,0,1,0,0,3,32,10,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeMethod/4[Object,String,Class<T>,Object[]]",false,497,3,0,0,0,1,4,5,1,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getExpectedThrowable/2[Class<T>,Executable]",false,648,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getExpectedThrowable/3[Class<T>,Executable,String]",false,636,2,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeVoidMethod/3[Object,String,Object[]]",false,513,1,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"findTokenInAstByPredicate/2[DetailAST,Predicate<DetailAST>]",false,219,3,0,0,0,7,5,18,1,2,2,5,0,0,2,5,0,0,0,0,6,0,3,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"isStatefulFieldClearedDuringLocalSetup/4[TreeWalkerFilter,TreeWalkerAuditEvent,String,Predicate<Object>]",false,192,2,0,0,0,1,6,6,1,1,4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,49,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeStaticMethodList/3[Class<?>,String,Object[]]",false,578,2,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,getResultWithLimitedResources/1[Callable<V>],false,287,4,0,0,0,1,2,6,1,2,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,43,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStaticStateThreadLocal/2[Class<?>,String]",false,458,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInnerClassType/2[Class<?>,String]",false,622,2,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStaticState/3[Class<?>,String,Class<T>]",false,422,5,0,0,0,2,4,10,1,2,3,4,0,0,0,0,1,0,1,0,2,0,1,0,0,0,43,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateCollectionChecks/2[Object,String]",false,395,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStaticStateMap/2[Class<?>,String]",false,444,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalStateMapIntegerList/2[Object,String]",false,339,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"getInternalState/3[Object,String,Class<T>]",false,303,5,0,0,0,2,6,10,1,2,3,6,0,0,0,0,1,0,1,0,2,0,1,0,0,0,37,9,0,true
E:\FYP_Project\temp_batch\File_998.java,TestUtil,"invokeMethodSet/3[Object,String,Object[]]",false,529,1,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_5237.java,StrLookup,StrLookup/0,true,155,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,true
E:\FYP_Project\temp_batch\File_5237.java,StrLookup,systemPropertiesLookup/0,false,148,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,true
E:\FYP_Project\temp_batch\File_5237.java,StrLookup,noneLookup/0,false,131,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,true
E:\FYP_Project\temp_batch\File_5237.java,StrLookup,lookup/1[String],false,158,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1025,0,true
E:\FYP_Project\temp_batch\File_5237.java,StrLookup,"mapLookup/1[Map<String,V>]",false,122,4,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest$SuccessfulTest,successfulTest/0,false,108,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
